Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_Total_Scale,PH_QF
CHEECA_80W_25N,24.898,-80.619,5/29/16,15:17,338.2,2,9.62,401.4,2,9.14,1018.7,30.4,102.48,29.422,36.741,341.5,405.1,328.7,390,-61.3,329.7,391.2,-61.5,-999,5
CHEECA_80W_25N,24.898,-80.619,5/29/16,18:17,333.2,2,10,400.7,2,8.55,1018,32,103.01,29.725,36.696,336.5,404.2,323.5,388.6,-65,324.5,389.8,-65.2,-999,5
CHEECA_80W_25N,24.898,-80.619,5/29/16,21:17,304.8,2,8.7,401.9,2,7.57,1016.8,32.7,104.99,29.655,36.666,307.5,405,295.3,389,-93.6,296.2,390.1,-93.9,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,0:17,303.4,2,8.98,402.2,2,8.1,1016.9,31.9,106.29,29.718,36.699,306.2,405.5,294.1,389.4,-95.4,295,390.6,-95.6,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,3:17,314.7,2,9.47,402.4,2,8.84,1017.7,31.1,106.07,29.642,36.733,317.7,406,305.4,390.2,-84.8,306.3,391.4,-85.1,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,6:17,326.5,2,9.2,402.5,2,8.56,1016,30.4,105.03,29.518,36.743,329.5,406,316.3,389.7,-73.4,317.3,390.9,-73.6,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,9:17,332.5,2,8.89,402.6,2,8.26,1015.2,29.9,104.04,29.346,36.724,335.5,406,321.9,389.6,-67.6,322.9,390.7,-67.8,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,12:17,342,2,9.68,401.8,2,9.25,1016.3,29.5,102.84,29.221,36.717,345.4,405.6,331.9,389.7,-57.9,332.9,390.9,-58,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,15:17,331.8,2,9.5,401.1,2,9.05,1016.8,30.1,102.62,29.568,36.766,335,404.8,321.8,388.9,-67,322.8,390,-67.2,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,18:17,317.9,2,9.29,401.3,2,8.19,1015.3,31.3,103.85,29.995,36.771,320.9,404.6,307.5,387.6,-80.2,308.4,388.8,-80.4,-999,5
CHEECA_80W_25N,24.898,-80.619,5/30/16,21:17,302.3,2,8.58,402,2,7.63,1014.5,32,105.58,29.91,36.724,304.9,405.1,292,387.9,-95.9,292.8,389,-96.2,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,0:17,304.2,2,9.11,402.2,2,8.3,1015.1,31.5,106.3,29.822,36.715,307,405.6,294.2,388.7,-94.5,295.1,389.9,-94.8,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,3:17,316.8,2,9.34,402.2,2,8.63,1015.9,30.8,105.72,29.662,36.722,319.8,405.8,306.8,389.3,-82.5,307.7,390.5,-82.7,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,6:17,336.1,2,9.11,402.7,2,8.47,1014.1,30.2,104.08,29.515,36.728,339.2,406.1,325,389.1,-64.1,325.9,390.3,-64.3,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,9:17,309.1,2,8.94,402.4,2,8.34,1013.2,29.7,104.18,29.395,36.753,311.9,405.8,298.7,388.5,-89.9,299.6,389.7,-90.1,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,12:17,307,2,9.69,401.7,2,9.37,1014.7,29.3,104.02,29.445,36.852,310,405.5,297.2,388.8,-91.6,298.1,390,-91.8,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,15:17,329.7,2,9.55,400.5,2,9.12,1015.7,30.2,103,29.691,36.81,332.9,404.2,319.3,387.7,-68.4,320.3,388.9,-68.6,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,18:17,330.9,2,9.97,400.6,2,8.53,1014.9,32,102.96,30.475,36.779,334.3,404.1,319.8,386.6,-66.8,320.7,387.7,-67,-999,5
CHEECA_80W_25N,24.898,-80.619,5/31/16,21:17,293.9,2,8.93,401.1,2,7.8,1013.3,32.7,105.33,30.161,36.867,296.6,404.3,283.5,386.4,-102.9,284.3,387.6,-103.3,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,0:17,319.9,2,8.69,402.3,2,7.85,1013.7,32.2,105.39,30.175,37.008,322.7,405.5,308.5,387.7,-79.2,309.5,388.8,-79.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,3:17,321.2,2,9.69,402.9,2,9.13,1015,31,104.85,30.04,37.069,324.3,406.6,310.6,389.4,-78.8,311.5,390.6,-79,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,6:17,341.6,2,9.09,402.6,2,8.6,1014.1,30.3,103.12,29.82,37.055,344.7,406.1,330,388.7,-58.7,331,389.9,-58.9,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,9:17,316.3,2,9.06,402.1,2,8.56,1014.4,29.8,103.03,29.829,37.146,319.2,405.6,305.7,388.4,-82.7,306.6,389.6,-83,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,12:17,312.1,2,9.8,401.4,2,9.48,1015.6,29.5,102.91,29.747,37.129,315.2,405.3,302.3,388.7,-86.4,303.2,389.9,-86.7,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,15:17,338,2,9.37,401.2,2,8.88,1016.7,30.3,101.93,29.991,37.104,341.2,404.8,327.4,388.4,-61,328.4,389.6,-61.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,18:17,324,2,8.97,401.5,2,8.09,1016.1,31.3,102.7,30.38,37.12,326.9,404.8,313.2,387.8,-74.5,314.2,388.9,-74.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/1/16,21:17,300.9,2,8.67,401.9,2,7.98,1015,31.8,104.41,30.371,36.988,303.5,405.2,290.5,387.7,-97.3,291.3,388.9,-97.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,0:17,300.7,2,8.87,402.2,2,8.37,1015.2,31.2,105.27,30.222,36.954,303.4,405.6,290.5,388.4,-97.9,291.4,389.5,-98.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,3:17,298.3,2,9.33,402.4,2,8.92,1017.3,30.4,105.4,30.11,37.057,301.1,406,289,389.7,-100.7,289.9,390.9,-101,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,6:17,327.9,2,9.16,402.2,2,8.76,1015.9,30.1,103.53,29.954,37.056,330.9,405.8,317.3,389,-71.8,318.2,390.2,-72,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,9:17,313.5,2,8.94,402.1,2,8.55,1016,29.8,103.1,29.957,37.126,316.4,405.6,303.4,388.9,-85.6,304.3,390.1,-85.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,12:17,315.6,2,9.44,401.5,2,9.1,1017.6,29.7,102.6,29.761,36.958,318.6,405.1,306.2,389.3,-83.2,307.1,390.5,-83.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,15:17,316.6,2,9.51,400.5,2,9.14,1018.3,30.2,102.47,29.93,37.03,319.7,404.2,307.3,388.5,-81.2,308.2,389.7,-81.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,18:17,323.7,2,9.37,400.5,2,8.37,1017.7,31.6,102.49,30.518,36.996,326.8,403.9,313.5,387.5,-74,314.4,388.6,-74.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/2/16,21:17,319.5,2,9.87,400.7,2,8.73,1016.5,32.8,103.19,30.605,36.863,322.7,404.3,309.1,387.2,-78.1,310,388.4,-78.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,0:17,306.8,2,9,401.4,2,8.34,1016.9,32.8,104.74,30.489,36.819,309.6,404.8,296.8,388,-91.2,297.6,389.1,-91.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,3:17,313.5,2,9.98,402.2,2,9.48,1018.3,31.8,104.68,30.412,36.914,316.7,406,304.1,389.8,-85.8,305,391,-86,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,6:17,319.9,2,9.76,402.1,2,9.27,1017.1,31.1,103.98,30.307,37.065,323,405.8,309.9,389.3,-79.4,310.8,390.4,-79.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,9:17,328.7,2,9.46,401.7,2,8.99,1016.8,30.6,102.74,30.218,37.017,331.8,405.3,318.3,388.8,-70.5,319.2,389.9,-70.7,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,12:17,339.1,2,10.19,400.9,2,9.86,1017.5,30.3,101.29,30.101,36.974,342.6,404.9,328.9,388.7,-59.8,329.9,389.9,-60,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,15:17,341.8,2,9.86,400.3,2,9.35,1017.7,30.9,100.52,30.364,37.017,345.2,404.1,331.3,387.8,-56.5,332.3,389,-56.7,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,18:17,311.7,2,9.62,400.6,2,8.65,1016.9,31.9,101.93,30.718,37.059,314.7,404.1,301.5,387.1,-85.6,302.4,388.2,-85.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/3/16,21:17,309.9,2,9.02,401.7,2,8.23,1016.1,32.6,103.68,30.98,37.046,312.7,405.1,299.1,387.5,-88.4,300,388.6,-88.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,0:17,299.9,2,9.63,401.3,2,9.04,1016.8,32.3,104.74,30.812,37.006,302.8,405,290,387.8,-97.8,290.9,389,-98.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,3:17,310.9,2,10.07,401.7,2,9.63,1017.7,31.6,104.48,30.68,37.015,314.1,405.7,301.1,389,-87.8,302,390.1,-88.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,6:17,320.7,2,9.82,401.6,2,9.41,1017.2,30.9,103.48,30.556,37.021,323.9,405.4,310.5,388.7,-78.2,311.4,389.8,-78.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,9:17,350.1,2,9.44,401.9,2,9.02,1015.6,30.5,101.4,30.388,37.043,353.5,405.6,338.4,388.3,-49.9,339.4,389.5,-50,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,12:17,329.8,2,10.3,401.1,2,9.92,1016.3,30.3,100.76,30.318,37.011,333.2,405.1,319.3,388.3,-68.9,320.3,389.4,-69.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,15:17,320.5,2,9.44,400.8,2,8.85,1016.6,30.8,101.24,30.483,36.946,323.6,404.4,310.1,387.5,-77.4,311,388.6,-77.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,18:17,313,2,9.21,401,2,8.49,1015.9,31.3,102.26,30.8,36.988,315.9,404.5,302.2,387,-84.8,303.1,388.1,-85,-999,5
CHEECA_80W_25N,24.898,-80.619,6/4/16,21:17,301.9,2,9.25,401.6,2,8.62,1014,31.5,103.7,30.911,36.956,304.7,405.1,290.9,386.8,-95.9,291.8,387.9,-96.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,0:17,276.7,2,9.03,402.6,2,8.47,1014.5,31.3,105.01,30.805,36.999,279.2,406,266.7,387.9,-121.2,267.5,389.1,-121.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,3:17,307.8,2,9.62,401.5,2,9.14,1014.6,30.7,104.55,30.662,37.096,310.8,405.3,297.1,387.4,-90.3,298,388.5,-90.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,6:17,320,2,9.72,401.3,2,9.36,1013.4,30.4,103.41,30.485,37.158,323.2,405.1,308.7,386.9,-78.3,309.6,388.1,-78.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,9:17,341,2,9.18,401.5,2,8.88,1012.2,30.3,101.38,30.304,37.11,344.1,405.2,328.4,386.7,-58.2,329.4,387.8,-58.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,12:17,345.6,2,9.33,401,2,9.04,1013,30.3,99.57,30.266,37.088,348.8,404.7,333.2,386.6,-53.4,334.2,387.7,-53.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,15:17,330.9,2,9.68,400.1,2,9.28,1014.1,30.7,99.55,30.344,37.029,334.1,403.8,319.5,386.1,-66.7,320.4,387.3,-66.9,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,18:17,332.6,2,8.79,400.5,2,8.28,1013.8,31.1,99.53,30.419,37.113,335.5,403.8,320.6,385.9,-65.2,321.6,387,-65.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/5/16,21:17,293.6,2,9.32,400.2,2,8.7,1012.6,31.5,101.18,30.478,37.054,296.4,403.8,282.9,385.3,-102.5,283.7,386.5,-102.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,0:17,307.7,2,8.94,400.6,2,8.5,1013.3,31.4,100.96,30.353,37.036,310.5,404,296.6,386,-89.3,297.5,387.1,-89.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,3:17,308.3,2,9.45,399.8,2,9.11,1014.1,31,101.13,30.199,36.993,311.2,403.4,297.7,385.9,-88.2,298.6,387.1,-88.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,6:17,319,2,9.31,401.6,2,9.02,1013.4,30.7,100.55,30.106,37.043,322,405.2,307.8,387.4,-79.6,308.8,388.6,-79.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,9:17,334,2,9.1,401.4,2,8.85,1012.8,30.5,99.1,29.931,37.014,337,405,322.1,387.1,-64.9,323.1,388.2,-65.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,12:17,328.2,2,8.92,401.1,2,8.65,1013.3,30.4,98.38,29.846,36.931,331.2,404.6,316.8,387,-70.3,317.7,388.2,-70.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,15:17,347.3,2,9.41,401.7,2,9.17,1013.1,30.6,98.19,29.835,36.868,350.6,405.4,335.3,387.7,-52.4,336.3,388.9,-52.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,18:17,344.4,2,9.12,405.2,2,8.69,1013.7,30.9,98.57,29.983,36.872,347.6,408.7,332.5,391,-58.5,333.5,392.2,-58.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/6/16,21:17,313,2,9.26,407.3,2,8.71,1012,31.4,100.39,30.068,36.897,315.9,410.9,301.6,392.3,-90.6,302.5,393.4,-90.9,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,0:17,338.5,2,7.4,401.1,2,7.09,1012.5,31.2,100.85,29.906,36.827,341,403.9,325.9,386,-60.1,326.9,387.2,-60.3,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,3:17,378.8,2,10.39,399,2,10.09,1013,30.1,100.57,29.368,36.618,382.8,403.1,366.4,385.9,-19.4,367.5,387.1,-19.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,6:17,395.1,2,8.46,403.9,2,8.18,1012.6,30,100.08,29.168,36.59,398.5,407.2,381.5,389.8,-8.3,382.7,391,-8.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,9:17,458.3,2,8.71,404.8,2,8.42,1011.4,29.9,98.69,28.916,36.58,462.3,408.2,442.3,390.6,51.7,443.7,391.8,51.9,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,12:17,443.6,2,8.83,404,2,8.62,1012.5,29.8,97.15,29.153,36.718,447.6,407.5,428.5,390.1,38.4,429.8,391.2,38.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,15:17,369.5,2,8.49,401.7,2,8.14,1012.9,30,96.73,29.593,37.001,372.7,405,356.5,387.5,-31,357.6,388.7,-31.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,18:17,370.9,2,9.03,401.2,2,8.59,1012.1,30.3,97.36,29.875,37.343,374.3,404.7,357.6,386.6,-29,358.7,387.8,-29.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/7/16,21:17,421.3,2,9.32,399.7,2,8.75,1011.2,30.8,97.13,29.591,37.54,425.3,403.2,406.1,385.1,21,407.4,386.2,21.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,0:17,366.1,2,7.81,401.4,2,7.39,1012.5,30.7,97.26,29.843,37.328,369,404.4,352.7,386.5,-33.9,353.7,387.7,-34,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,3:17,381.7,2,8.87,401.1,2,8.48,1014,30,96.88,29.714,37.423,385.2,404.5,368.8,387.3,-18.5,369.9,388.5,-18.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,6:17,395.1,2,8.09,402,2,7.76,1012.2,29.7,96.28,29.549,37.458,398.4,405.2,380.9,387.4,-6.5,382.1,388.6,-6.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,9:17,410.8,2,9,402.9,2,8.69,1011.6,29.3,96.23,29.289,37.573,414.6,406.4,396.4,388.5,7.8,397.6,389.7,7.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,12:17,422.5,2,8.39,404.6,2,8.15,1012.9,29.2,96.04,29.054,37.736,426.1,407.9,408.2,390.8,17.4,409.4,392,17.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,15:17,363.4,2,8.57,405.6,2,8.35,1014.1,29.4,96.81,29.063,37.93,366.6,409,351.6,392.3,-40.7,352.6,393.5,-40.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,18:17,376.2,2,7.58,403.1,2,7.17,1014.1,29.7,97.2,29.151,37.871,379.1,406,363.5,389.3,-25.8,364.6,390.5,-25.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/8/16,21:17,458.2,2,8.84,402.1,2,8.53,1013.6,29.6,96.37,28.689,38.51,462.3,405.6,443.5,389.1,54.4,444.9,390.3,54.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,0:17,457.5,2,7.16,403.5,2,6.65,1014.9,29.9,96.26,28.76,37.938,460.8,406.2,442.6,390.2,52.4,443.9,391.4,52.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,3:17,440.6,2,7.92,402.1,2,7.46,1015.6,29.4,96,28.819,37.783,444.2,405.2,426.9,389.4,37.5,428.2,390.6,37.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,6:17,430.3,2,8.48,401.8,2,8.16,1014.7,29.1,96.09,28.772,37.737,433.9,405.1,416.7,389,27.7,418,390.2,27.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,9:17,436.3,2,8.1,402.4,2,7.8,1015,29,95.85,28.579,37.876,439.9,405.5,422.7,389.7,33,424,390.9,33.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,12:17,417.9,2,8.19,402.5,2,7.95,1016.3,29.1,96,28.655,37.659,421.4,405.7,405.5,390.3,15.1,406.7,391.5,15.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,15:17,464,2,8.44,402.9,2,8.07,1017.5,29.6,95.75,28.903,37.685,467.9,406.2,450.5,391,59.5,451.9,392.2,59.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,18:17,462.8,2,8.92,405.6,2,8.49,1016.8,30.4,96.02,29.002,37.719,467,409.1,449.1,393.5,55.6,450.5,394.7,55.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/9/16,21:17,434.2,2,9.54,404.7,2,8.71,1015.9,31.4,97.41,29.166,37.857,438.4,408.3,421.1,392.2,28.9,422.4,393.4,29,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,0:17,428.7,2,8.36,404.9,2,7.61,1016.5,31.8,97.21,28.983,37.987,432.4,408.1,415.8,392.4,23.4,417,393.6,23.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,3:17,429.1,2,8.68,403.4,2,8.19,1017.6,31.2,97.4,29.003,37.7,432.9,406.8,416.7,391.6,25.2,418,392.8,25.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,6:17,443.3,2,8.73,403.8,2,8.4,1016.4,30.4,97.26,28.976,37.803,447.2,407.2,430,391.5,38.5,431.3,392.7,38.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,9:17,440.5,2,9.13,404,2,8.81,1016.1,30,97.1,28.897,37.873,444.5,407.6,427.4,391.9,35.5,428.7,393.1,35.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,12:17,444.7,2,8.63,401.5,2,8.36,1017.9,29.8,96.82,28.879,37.792,448.5,404.9,432,390,42,433.3,391.2,42.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,15:17,469.2,2,9.3,400.1,2,9.05,1019.2,30.2,96.1,29.068,37.843,473.6,403.8,456.6,389.3,67.3,458,390.5,67.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,18:17,454.8,2,9.84,398.8,2,9.48,1018.6,31.8,96.75,29.53,37.835,459.3,402.6,442,387.5,54.5,443.4,388.7,54.7,-999,5
CHEECA_80W_25N,24.898,-80.619,6/10/16,21:17,433.7,2,8.08,399.5,2,7.01,1018,32.8,96.99,29.763,37.407,437.2,402.3,420.3,386.8,33.5,421.6,387.9,33.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,0:17,429.1,2,8.36,401.5,2,7.66,1018.8,32.5,97.35,29.476,37.586,432.7,404.6,416.6,389.5,27.1,417.9,390.7,27.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,3:17,426.5,2,9.71,401.8,2,9.21,1019.5,31.5,97.37,29.208,37.461,430.7,405.5,415.2,390.9,24.2,416.4,392.1,24.3,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,6:17,427.2,2,9.67,401.2,2,9.29,1018.1,30.8,97.42,29.177,37.461,431.4,405,415.3,389.9,25.4,416.5,391.1,25.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,9:17,425.3,2,9.11,401.3,2,8.74,1017.7,30.2,97.41,29.146,37.54,429.2,404.8,413.1,389.6,23.5,414.3,390.8,23.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,12:17,471.5,2,9.94,400.5,2,9.78,1019.6,29.7,95.98,29.153,37.683,476.2,404.5,459.2,390.1,69.2,460.6,391.2,69.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,15:17,427.8,2,9.38,399.4,2,9.15,1021.1,30.6,96.71,29.333,37.137,431.9,403.1,416.9,389.1,27.8,418.2,390.3,27.9,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,18:17,445.8,2,9.65,398.4,2,9.25,1020.7,32.7,97.51,30.341,37.299,450.1,402.1,433.3,387.1,46.2,434.6,388.2,46.4,-999,5
CHEECA_80W_25N,24.898,-80.619,6/11/16,21:17,442.9,2,7.43,399.9,2,6.38,1019.7,33.6,98.11,29.871,37.385,446.2,402.5,429.6,387.5,42.1,430.9,388.7,42.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,0:17,437.9,2,9.15,400.5,2,8.18,1020.4,33.6,98.42,30.339,37.331,441.9,403.8,425.3,388.6,36.7,426.6,389.8,36.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,3:17,434.9,2,10.37,400.5,2,9.59,1020.7,32.6,98.54,30.173,37.303,439.4,404.4,423.2,389.4,33.7,424.5,390.6,33.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,6:17,435.6,2,10.04,401.4,2,9.36,1018.8,31.5,98.54,29.943,37.36,440.1,405.2,423.2,389.6,33.6,424.5,390.8,33.7,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,9:17,441.3,2,10.04,402.3,2,9.46,1018.6,30.5,98.49,29.849,37.555,445.7,406.2,428.7,390.6,38.1,430,391.8,38.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,12:17,447,2,10.26,409.2,2,9.86,1020.2,30.1,98.51,29.876,37.864,451.6,413.3,435,398.1,37,436.4,399.3,37.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,15:17,449.7,2,10.44,405,2,10.14,1020.2,30.8,98.66,30.02,37.774,454.5,409.1,437.6,393.9,43.7,438.9,395.1,43.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,18:17,450.7,2,10.97,404.3,2,10.51,1018.8,32.6,99.32,30.041,37.314,455.7,408.6,438.2,392.8,45.3,439.5,394,45.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/12/16,21:17,442.2,2,5.34,402.6,2,4.6,1017.7,34.5,99.7,29.825,36.824,444.6,404.5,427.2,388.6,38.5,428.4,389.8,38.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/13/16,3:17,423.9,2,10.91,395.6,2,10.18,1018.7,32,100.56,29.545,36.802,428.5,399.7,412.5,384.7,27.7,413.7,385.9,27.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/13/16,6:17,433.3,2,10.11,403.1,2,9.47,1016.7,31.2,100.6,29.372,36.769,437.7,407,420.6,391.1,29.5,421.9,392.3,29.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/13/16,9:17,422.5,2,9.53,402.2,2,8.98,1015.7,30.3,101.02,29.326,36.753,426.6,405.9,409.6,389.6,19.9,410.8,390.8,20,-999,5
CHEECA_80W_25N,24.898,-80.619,6/13/16,12:17,446.8,2,10.53,402.9,2,10.33,1017.1,29.7,100.41,29.463,36.865,451.5,407.1,433.9,391.3,42.7,435.3,392.5,42.8,-999,5
CHEECA_80W_25N,24.898,-80.619,6/13/16,15:17,466.8,2,9.57,399.5,2,9.33,1017.5,30.5,99.58,29.902,36.906,471.3,403.3,452.7,387.3,65.4,454.1,388.5,65.6,-999,5
CHEECA_80W_25N,24.898,-80.619,6/13/16,18:17,459.1,2,9.9,399.2,2,8.7,1016.3,32.6,99.97,30.891,36.97,463.7,402.7,443.8,385.4,58.4,445.1,386.6,58.5,-999,5
CHEECA_80W_25N,24.898,-80.619,6/13/16,21:17,418.6,2,9.37,399.3,2,8,1014.5,33.9,101.54,30.633,37.067,422.5,402.5,403.9,384.7,19.2,405.1,385.9,19.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/14/16,0:17,429.4,2,10.3,398.8,2,9.1,1015.2,33.1,102,30.471,36.958,433.9,402.4,415.2,385.1,30.1,416.4,386.2,30.2,-999,5
CHEECA_80W_25N,24.898,-80.619,6/14/16,3:17,436.7,2,10.9,397.8,2,9.98,1015.9,32.3,101.82,30.364,36.947,441.5,401.8,422.9,384.9,38,424.2,386,38.1,-999,5
CHEECA_80W_25N,24.898,-80.619,6/14/16,6:17,439.9,2,10.42,397.2,2,9.69,1015.2,31.3,101.56,30.21,36.96,444.5,401.1,425.6,384,41.6,426.9,385.2,41.7,-999,5
CHEECA_80W_25N,24.898,-80.619,6/14/16,9:17,437.4,2,9.99,397.8,2,9.4,1015.1,30.5,101.38,29.992,36.947,441.9,401.6,423.3,384.7,38.6,424.6,385.9,38.7,-999,5
CHEECA_80W_25N,24.898,-80.619,6/14/16,12:17,446,2,10.69,397.5,2,10.44,1016,30,100.84,29.928,36.957,450.8,401.7,432.3,385.2,47.1,433.6,386.3,47.3,-999,5
